id	rate
01001	2.1504181973454624
01003	1.6846786891676626
01005	2.1486897157175453
01007	2.9171458767077283
01009	2.1103769552981784
01011	5.437243791921216
01013	2.7461413329602538
01015	1.1862703720953405
01017	3.2568133552115732
01019	3.2157711887039
01021	3.7296508280532654
01023	4.763789249260713
01025	3.731952346733529
01027	1.6828197270107184
01029	4.234505415481936
01031	1.675087242921046
01033	2.21867944103348
01035	6.256125701405723
01037	3.9840239798596606
01039	2.329206040694552
01041	2.679348694008602
01043	2.6019384768301546
01045	1.902231328706785
01047	2.979357163206417
01049	2.316400482532004
01051	2.0571022310620584
01053	3.3520838210565405
01055	1.5353421209910376
01057	2.115687796667101
01059	1.8614671960594675
01061	1.8545628388612219
01063	9.511158406934848
01065	4.509136267823077
01067	1.3337544023542895
01069	1.3060222237471315
01071	3.0346648128873768
01073	1.431155445925066
01075	2.1104141046761518
01077	1.480731176660535
01079	3.405592307698026
01081	1.2621212516897309
01083	2.4577436247922435
01085	10.36886608134942
01087	5.352388579306359
01089	1.2870113722464716
01091	3.1194694783954118
01093	1.7562939210948467
01095	1.9524155643155483
01097	1.821809936594698
01099	2.8597917286026315
01101	1.4491096873621725
01103	1.5404748462989042
01105	5.501243921506925
01107	2.380134734370838
01109	2.6690170313553976
01111	2.6676436844183606
01113	2.55337278714967
01115	2.2381320184076943
01117	0.7965735669921283
01119	5.343489506501767
01121	2.547371412212816
01123	1.97625716713279
01125	1.6690220719645603
01127	4.075379777929904
01129	2.329427424157497
01131	7.312035233567128
01133	3.007220025739478
02013	0.0
02016	0.0
02020	0.5087457430906533
02050	0.18888096089559464
02060	0.0
02068	6.3240805873798625
02070	1.7337696592124523
02090	0.7891471288833314
02100	0.16377136692309996
02105	
02110	0.2520086913606201
02122	1.7711746066919405
02130	0.46174677685930104
02150	0.3029766821608291
02164	0.1901549078807173
02170	1.0959279757706772
02180	0.7819555168553065
02185	0.0
02188	0.9098531666204288
02195	
02198	
02220	0.2141678939952795
02230	inf
02240	2.6473527806374104
02261	0.4420692112627225
02270	0.7159531794545235
02275	
02282	0.0
02290	2.072285909099504
04001	5.645939123726804
04003	2.4487256529402037
04005	3.2652890553976106
04007	3.808012022312777
04009	1.5451340291247633
04011	4.710149458804958
04012	8.727647509727651
04013	0.9445574181109562
04015	2.396342849610137
04017	3.9135251661690855
04019	1.1379374059642084
04021	2.075707712164508
04023	1.9892894134538155
04025	2.6158605016184446
04027	1.0635655494245682
05001	2.416039509915475
05003	2.874326159851792
05005	2.1823807784192915
05007	1.0218377104150365
05009	1.4663882854419026
05011	2.7610353209506737
05013	6.075469254771058
05015	3.4559954929506227
05017	3.70737497145046
05019	3.035651844493513
05021	2.394474454616183
05023	3.402661151172868
05025	3.692430539928048
05027	2.476994891522141
05029	3.2038481112000765
05031	1.6868621247358877
05033	1.2178805501416958
05035	2.895682426634399
05037	2.443764402988727
05039	2.459618982020553
05041	4.023370852414567
05043	2.4719983238628
05045	1.2219711557593047
05047	2.18356452493526
05049	3.318155747834453
05051	2.0261426193549568
05053	3.2110122985205103
05055	1.9603929061279732
05057	4.016522537905788
05059	3.868006897572096
05061	2.619687530251094
05063	2.5156092577919043
05065	1.8252048390154152
05067	3.303975200594772
05069	2.1423357982557296
05071	2.148180297329005
05073	5.593017903959644
05075	3.643238089360364
05077	5.209180490393591
05079	2.315126365398836
05081	3.11880951533435
05083	2.405704352527226
05085	2.1766932776129395
05087	3.857657057483213
05089	2.9624568481828417
05091	2.580264241488148
05093	2.9340730244491713
05095	18.0318988292677
05097	3.0227787868216884
05099	6.006898998491777
05101	2.810743617228784
05103	2.3798299638392817
05105	4.324079834917455
05107	3.27700587953634
05109	2.360413615475674
05111	2.678433687836128
05113	2.9370425055363176
05115	2.020286802598198
05117	9.556073149375528
05119	1.4533323248820362
05121	2.4889563678515167
05123	3.1062558562765297
05125	1.3100749275429653
05127	2.2036872716310847
05129	5.282263926182785
05131	0.9588689230822212
05133	1.7333637324844562
05135	3.198758837062809
05137	3.42036545110886
05139	1.7211896511136868
05141	4.514544486709259
05143	0.8770558025795913
05145	2.008513172558737
05147	6.595467985531435
05149	3.7643003398831674
06001	0.41118061361529706
06003	16.54141610780454
06005	2.5146585263757544
06007	1.1608316606096785
06009	2.4905381474464874
06011	4.046861545778529
06013	0.4778210028487263
06015	3.4321634379671258
06017	1.1621911751212457
06019	1.1038459067980944
06021	2.3775636824608504
06023	1.6570144556484545
06025	1.5591600544608792
06027	3.6462792117939626
06029	1.371259935209035
06031	1.819424134614671
06033	2.616450815380505
06035	2.6167014732435208
06037	0.5285790452347322
06039	1.8018818107322991
06041	0.2278176673269809
06043	3.0193267718140517
06045	2.02369324556491
06047	1.5149722952222255
06049	2.275888339587069
06051	1.161513573688596
06053	0.8232375800809268
06055	0.8022438456246583
06057	1.3771585960057295
06059	0.44481947212259104
06061	0.6635607593851075
06063	3.020907552666967
06065	0.8950353529197275
06067	0.7303841626465769
06069	1.087085933791861
06071	1.1096479910951105
06073	0.5953412494823626
06075	0.3145061580211719
06077	1.0545638615925126
06079	0.9729203224734314
06081	0.4274788469893022
06083	0.7146283727139432
06085	0.4011518698120136
06087	0.4832531703228166
06089	1.124800120347001
06091	11.124052074244288
06093	2.3750037526800507
06095	0.71715741592841
06097	0.6104404000286274
06099	1.09598569647471
06101	1.459019968268725
06103	1.7298160464707324
06105	4.332780297240883
06107	1.3356128717242777
06109	2.4632379065317744
06111	0.6683620225219415
06113	0.9151808908566088
06115	1.8841267374478101
08001	0.3140636828019833
08003	2.47571781752938
08005	0.4737538676707429
08007	2.083507813214751
08009	14.110167991338079
08011	1.6167986634011648
08013	0.2600748437607125
08014	0.2324346239305099
08015	1.9613590835487056
08017	19.591825986896538
08019	4.153437030886598
08021	1.8943699791996205
08023	4.431064025077607
08025	0.7699928235359366
08027	4.112350214898458
08029	2.623413102361268
08031	0.5782773382592378
08033	3.70505140604168
08035	0.3533793383798371
08037	1.2162557244434025
08039	1.8682504808913059
08041	0.6497676604311599
08043	1.4847728757187326
08045	1.7059159577647482
08047	0.5929268062257025
08049	2.2629311809706123
08051	2.258877975491961
08053	5.197520358155301
08055	6.1526791573812405
08057	7.109912561991532
08059	0.2751694402952731
08061	13.307772115843253
08063	6.70760660402666
08065	0.6843264687296404
08067	2.357989234601918
08069	0.6975900118879623
08071	4.284962937555393
08073	9.61918046086026
08075	1.6649031877266434
08077	1.2568635904801944
08079	10.819789882130783
08081	2.1103640399128243
08083	2.452978607111421
08085	1.1864130525524244
08087	1.9777396213889298
08089	2.1430475000962117
08091	2.0358389081370003
08093	3.783069733860044
08095	2.7509628387958576
08097	0.9015785642908308
08099	2.5914272546266366
08101	1.1090052318318495
08103	3.6651145107173857
08105	2.0114822042420357
08107	1.440590545873863
08109	3.720345275218493
08111	14.523160891015324
08113	2.1282638547119284
08115	5.220766503991805
08117	1.3575197760322384
